Wavelength (air nm)	Wavelength (vac nm)	Gfactor (J / s / mol)	Einstein A Coeff. (1/s)	Lower level Energy (1/cm)	Upper level Energy (1/cm)	Accuracy	Lower Electronic State	Lower Spin State	Lower Vibrational State	Lower Rotational Quantum Number (N)	Lower Total Angular Momentum (J)	Upper Electronic State	Upper Spin State	Upper Vibrational State	Upper Rotational Quantum Number (N)	Upper Total Angular Momentum (J)	Band Label
2650.0055045258605	2650.7285431089167	1.1019145413436332e-55	0.0113581595917381	2180.59461544	5953.142365	A	X	e	1	33	33	X	e	4	34	34	R(33)
2650.2825360835295	2651.0056501321264	1.4121279919852637e-54	0.0113496137328936	2127.25067776	5899.4040866	A	X	e	1	32	32	X	e	4	33	33	R(32)
2650.585441598433	2651.3086381608514	1.807192473977354e-53	0.0113404337397969	2075.51207424	5847.2344064	A	X	e	1	31	31	X	e	4	32	32	R(31)
2650.914210621755	2651.6374967434326	2.316741653453558e-52	0.0113305917867328	2025.379834	5796.6343936	A	X	e	1	30	30	X	e	4	31	31	R(30)
2676.5050445768775	2677.2353018966974	5.998327859554042e-68	0.0288621600013047	4050.0315336	7785.22806	A	X	e	2	43	43	X	e	5	44	44	R(43)
2676.516555648742	2677.246816104316	9.685465398635363e-67	0.0288542479629243	3981.2102314	7716.3906936	A	X	e	2	42	42	X	e	5	43	43	R(42)
2676.5200218449054	2677.2502832447135	3.620382151734929e-69	0.0288688836943464	4120.43266	7855.608285	A	X	e	2	44	44	X	e	5	45	45	R(44)
2676.5545325265107	2677.2848033274436	1.4913106381432013e-65	0.0288451256434494	3913.9701466	7649.0976114	A	X	e	2	41	41	X	e	5	42	42	R(41)
2676.5615115598275	2677.2917842619336	2.3345145838031613e-70	0.0288744390745055	4192.412185	7927.5299106	A	X	e	2	45	45	X	e	5	46	46	R(45)
2676.6189542447123	2677.349242594898	2.262007041716426e-64	0.0288347689681612	3848.31264	7583.3502066	A	X	e	2	40	40	X	e	5	41	41	R(40)
2676.629539406388	2677.3598306400995	1.5443488301687446e-71	0.0288788444768506	4265.9686506	8000.9914464	A	X	e	2	46	46	X	e	5	47	47	R(46)
2676.709801402144	2677.440114500191	3.439004030439917e-63	0.0288231514528222	3784.23904	7519.14984	A	X	e	2	39	39	X	e	5	40	40	R(39)
2676.724132652043	2677.4544496540957	9.482071378303176e-73	0.0288821167195174	4341.1005664	8075.9913696	A	X	e	2	47	47	X	e	5	48	48	R(47)
2676.827056157843	2677.5574011975027	5.311704353726696e-62	0.028810243892043	3721.7506426	7456.49784	A	X	e	2	38	38	X	e	5	39	39	R(38)
2676.8453201521675	2677.57567016716	5.833435201578609e-74	0.0288842712623049	4417.8064096	8152.528125	A	X	e	2	48	48	X	e	5	49	49	R(48)
2676.9707022273037	2677.7010863978912	8.368117657163176e-61	0.0287960139991059	3660.8487114	7395.3955026	A	X	e	2	37	37	X	e	5	38	38	R(37)
2676.9931323555106	2677.7235226363364	6.243380615874882e-75	0.0288853223464432	4496.084625	8230.600125	A	X	e	2	49	49	X	e	5	50	50	R(49)
2677.1407248789214	2677.871155365741	1.2641889680802535e-59	0.0287804259881834	3601.5344776	7335.8440914	A	X	e	2	36	36	X	e	5	37	37	R(36)
2677.337110930665	2678.0675949154324	1.7985128694309115e-58	0.0287634400879039	3543.80914	7277.8448376	A	X	e	2	35	35	X	e	5	36	36	R(35)
2677.5598487469865	2678.2903934082506	2.427626697019071e-57	0.0287450119727288	3487.673865	7221.39894	A	X	e	2	34	34	X	e	5	35	35	R(34)
2677.8089282359583	2678.5395407495203	3.136413126237481e-56	0.0287250920954648	3433.1297866	7166.507565	A	X	e	2	33	33	X	e	5	34	34	R(33)
2678.084340846629	2678.815028385966	3.915664102249266e-55	0.0287036249002546	3380.1780064	7113.1718466	A	X	e	2	32	32	X	e	5	33	33	R(32)
2678.386079566625	2679.1168493033056	4.8711563109514005e-54	0.0286805478903023	3328.8195936	7061.3928864	A	X	e	2	31	31	X	e	5	32	32	R(31)
2678.714138919958	2679.4449980240634	6.147745187581024e-53	0.0286557905180532	3279.055585	7011.1717536	A	X	e	2	30	30	X	e	5	31	31	R(30)
2679.068514965073	2679.799470605615	7.870956884200093e-52	0.0286292728570806	3230.886985	6962.509485	A	X	e	2	29	29	X	e	5	30	30	R(29)
2679.4492052931164	2680.1802646384554	1.0031897681726542e-50	0.0286009040038824	3184.3147656	6915.407085	A	X	e	2	28	28	X	e	5	29	29	R(28)
2679.856209026429	2680.5873792446905	1.2337344220607137e-49	0.0285705801432478	3139.3398664	6869.8655256	A	X	e	2	27	27	X	e	5	28	28	R(27)
2680.289526817261	2681.020815076753	1.4425000035754658e-48	0.028538182191561	3095.9631946	6825.8857464	A	X	e	2	26	26	X	e	5	27	27	R(26)
2680.7491608467117	2681.480574316343	1.6329615399173717e-47	0.0285035729065523	3054.185625	6783.4686546	A	X	e	2	25	25	X	e	5	26	26	R(25)
2681.2351148238945	2681.966660673588	1.8125669410206344e-46	0.0284665933170319	3014.008	6742.615125	A	X	e	2	24	24	X	e	5	25	25	R(24)
2681.74739398532	2682.4790793864336	1.968131936207734e-45	0.0284270582783169	2975.4311296	6703.326	A	X	e	2	23	23	X	e	5	24	24	R(23)
2682.286005094503	2683.0178372202436	2.083687004641548e-44	0.0283847508929204	2938.4557914	6665.6020896	A	X	e	2	22	22	X	e	5	23	23	R(22)
2682.8509564417973	2683.582942467635	2.14594255448076e-43	0.0283394154434731	2903.0827306	6629.4441714	A	X	e	2	21	21	X	e	5	22	22	R(21)
2683.442257844443	2684.1744049485287	2.164573170680481e-42	0.0282907483534895	2869.31266	6594.8529906	A	X	e	2	20	20	X	e	5	21	21	R(20)
2684.0599206468346	2684.79223601042	2.1082990030967983e-41	0.0282383865025601	2837.14626	6561.82926	A	X	e	2	19	19	X	e	5	20	20	R(19)
2684.703957721026	2685.4364485288756	1.9915252180510297e-40	0.0281818919462768	2806.5841786	6530.37366	A	X	e	2	18	18	X	e	5	19	19	R(18)
2685.3743834674387	2686.107056908248	1.7978973202624373e-39	0.0281207316805224	2777.6270314	6500.4868386	A	X	e	2	17	17	X	e	5	18	18	R(17)
2686.071213815803	2686.804077082614	1.5308205557359215e-38	0.0280542504678684	2750.2754016	6472.1694114	A	X	e	2	16	16	X	e	5	17	17	R(16)
2686.7944662263135	2687.5275265169353	1.2212602686472327e-37	0.0279816337827364	2724.52984	6445.4219616	A	X	e	2	15	15	X	e	5	16	16	R(15)
2687.544159691013	2688.277424208437	9.145771263176373e-37	0.0279018564128292	2700.390865	6420.24504	A	X	e	2	14	14	X	e	5	15	15	R(14)
2688.3203147353947	2689.053790688213	6.404800872039028e-36	0.0278136097922723	2677.8589626	6396.639165	A	X	e	2	13	13	X	e	5	14	14	R(13)
2704.929406967689	2705.667407490236	1.1584519839982688e-68	0.0591979963562375	5285.0808936	8981.02666	A	X	e	3	43	43	X	e	6	44	44	R(43)
2704.9318544702946	2705.669855659582	1.9077091326505696e-67	0.0591823712347597	5216.7687114	8912.7111336	A	X	e	3	42	42	X	e	6	43	43	R(42)
2704.954028129441	2705.6920353592004	7.186198523996436e-70	0.0592111641777945	5354.96106	9050.873185	A	X	e	3	44	44	X	e	6	45	45	R(44)
2704.9613470712547	2705.6993562948146	3.0021058864511404e-66	0.0591642437961542	5150.0259066	8845.9280314	A	X	e	3	41	41	X	e	6	42	42	R(41)
2705.005743147651	2705.743764465437	4.930183038038372e-71	0.0592219158147179	5426.407785	9122.2492506	A	X	e	3	45	45	X	e	6	46	46	R(45)
2705.0178628259328	2705.7558874453193	4.558178297147597e-65	0.0591435646378635	5084.85384	8780.6787466	A	X	e	3	40	40	X	e	6	41	41	R(40)
2705.084578845471	2705.822621639405	3.0474749976353984e-72	0.0592302889027762	5499.4196106	9195.1533664	A	X	e	3	46	46	X	e	6	47	47	R(46)
2705.1013814065836	2705.8394287778146	6.846710140534162e-64	0.0591202794169707	5021.25384	8716.96464	A	X	e	3	39	39	X	e	6	40	40	R(39)
2705.1905636823367	2705.9286353482967	1.9458432012695174e-73	0.0592363179683972	5573.9950464	9269.5840096	A	X	e	3	47	47	X	e	6	48	48	R(47)
2705.2118840981266	2705.9499615721206	1.045654456201422e-62	0.0590943282109303	4959.2272026	8654.78704	A	X	e	3	38	38	X	e	6	39	39	R(38)
2705.3237277594385	2706.061835701501	1.2290307897313905e-74	0.0592400347540083	5650.1325696	9345.539625	A	X	e	3	48	48	X	e	6	49	49	R(48)
2705.349353794154	2706.087468717174	1.602933167642948e-61	0.0590656447787162	4898.7751914	8594.1472426	A	X	e	3	37	37	X	e	6	38	38	R(37)
2705.4841028254423	2706.2222544563356	1.2847886466787077e-75	0.0592414685047521	5727.830625	9423.018625	A	X	e	3	49	49	X	e	6	50	50	R(49)
2705.5137749932037	2706.251934707289	2.5425369686241206e-60	0.059034155703804	4839.8990376	8535.0465114	A	X	e	3	36	36	X	e	6	37	37	R(36)
2705.705133795239	2706.443345638646	3.7784229110035935e-59	0.0589997793963216	4782.59994	8477.4860776	A	X	e	3	35	35	X	e	6	36	36	R(35)
2705.9234178984057	2706.661689206042	5.172032367395103e-58	0.0589624249266036	4726.879065	8421.46714	A	X	e	3	34	34	X	e	6	35	35	R(34)
2706.168616596004	2706.906954699861	6.605062739174022e-57	0.0589219906559403	4672.7375466	8366.990865	A	X	e	3	33	33	X	e	6	34	34	R(33)
2706.440720773703	2707.179133003295	8.205646051569855e-56	0.0588783626221448	4620.1764864	8314.0583866	A	X	e	3	32	32	X	e	6	33	33	R(32)
2706.739722907005	2707.4782165897996	1.0089502171173806e-54	0.0588314126271338	4569.1969536	8262.6708064	A	X	e	3	31	31	X	e	6	32	32	R(31)
2707.0656170589345	2707.804199520784	1.254940178446746e-53	0.0587809959602995	4519.799985	8212.8291936	A	X	e	3	30	30	X	e	6	31	31	R(30)
2707.4183988779664	2708.1570774435427	1.586735836309949e-52	0.0587269486740897	4471.986585	8164.534585	A	X	e	3	29	29	X	e	6	30	30	R(29)
2707.798065596188	2708.536847589414	2.0344368844045668e-51	0.0586690843055376	4425.7577256	8117.787985	A	X	e	3	28	28	X	e	6	29	29	R(28)
2708.204616027699	2708.9435087721777	2.54059499810591e-50	0.0586071899076616	4381.1143464	8072.5903656	A	X	e	3	27	27	X	e	6	28	28	R(27)
2708.6380505672455	2709.3770613866945	3.014592633348615e-49	0.0585410212150681	4338.0573546	8028.9426664	A	X	e	3	26	26	X	e	6	27	27	R(26)
2709.098371189086	2709.837507407764	3.4243426008953383e-48	0.0584702967150542	4296.587625	7986.8457946	A	X	e	3	25	25	X	e	6	26	26	R(25)
2709.58558144608	2710.3248503892214	3.798581398895337e-47	0.0583946903237649	4256.706	7946.300625	A	X	e	3	24	24	X	e	6	25	25	R(24)
2710.0996864690355	2710.8390954632764	4.132789424746766e-46	0.0583138222688463	4218.4132896	7907.308	A	X	e	3	23	23	X	e	6	24	24	R(23)
2710.6406929662576	2711.380249340069	4.399663919565009e-45	0.0582272476443626	4181.7102714	7869.8687296	A	X	e	3	22	22	X	e	6	23	23	R(22)
2711.2086092233503	2711.9483203074683	4.551215264981547e-44	0.0581344419137955	4146.5976906	7833.9835914	A	X	e	3	21	21	X	e	6	22	22	R(21)
2711.8034451032445	2712.5433182310967	4.6117691431676936e-43	0.0580347823674756	4113.07626	7799.6533306	A	X	e	3	20	20	X	e	6	21	21	R(20)
2712.42521204645	2713.1652545545903	4.564769823575514e-42	0.0579275241530397	4081.14666	7766.87866	A	X	e	3	19	19	X	e	6	20	20	R(19)
2713.073923071553	2713.814142300088	4.2774334543856747e-41	0.0578117689307643	4050.8095386	7735.66026	A	X	e	3	18	18	X	e	6	19	19	R(18)
2713.749592775929	2714.4899960689495	3.8615784799550214e-40	0.0576864233631967	4022.0655114	7705.9987786	A	X	e	3	17	17	X	e	6	18	18	R(17)
2714.4522373366995	2715.1928320427137	3.3063857204462666e-39	0.057550143372798	3994.9151616	7677.8948314	A	X	e	3	16	16	X	e	6	17	17	R(16)
2715.1818745119176	2715.9226679842777	2.654241766756328e-38	0.0574012581297921	3969.35904	7651.3490016	A	X	e	3	15	15	X	e	6	16	16	R(15)
2715.938523641978	2716.6795232393156	1.999611380722945e-37	0.0572376646161187	3945.397665	7626.36184	A	X	e	3	14	14	X	e	6	15	15	R(14)
2716.7222056512683	2717.4634187379243	1.4122706502392007e-36	0.057056678560854	3923.0315226	7602.933865	A	X	e	3	13	13	X	e	6	14	14	R(13)
2717.53294305005	2718.274376996506	9.193981822037747e-36	0.0568548191248997	3902.2610664	7581.0655626	A	X	e	3	12	12	X	e	6	13	13	R(12)
2718.3707599365653	2719.1124221198784	5.447201588440274e-35	0.0566274902345339	3883.0867176	7560.7573864	A	X	e	3	11	11	X	e	6	12	12	R(11)
2719.2356819993856	2719.9775798036208	2.88333210428787e-34	0.0563684956544342	3865.508865	7542.0097576	A	X	e	3	10	10	X	e	6	11	11	R(10)
2720.1277365199894	2720.8698773366564	1.3247970547344967e-33	0.0560692769598305	3849.527865	7524.823065	A	X	e	3	9	9	X	e	6	10	10	R(9)
2721.0469523755755	2721.789343604059	5.134279414872956e-33	0.0557176702281941	3835.1440416	7509.197665	A	X	e	3	8	8	X	e	6	9	9	R(8)
2722.4876854682616	2723.2304691799995	6.524229414504857e-36	0.0286923326556687	2724.52984	6396.639165	A	X	e	2	15	15	X	e	5	14	14	P(15)
2724.074966399844	2724.818182517638	9.242623963222241e-37	0.0285806098737084	2750.2754016	6420.24504	A	X	e	2	16	16	X	e	5	15	15	P(16)
2724.509943431546	2725.2532780455713	2.1433594776376245e-52	0.0107736464823327	2127.25067776	5796.6343936	A	X	e	1	32	32	X	e	4	31	31	P(32)
2725.6901250237033	2726.4337811423698	1.225092934393602e-37	0.0284757982994498	2777.6270314	6445.4219616	A	X	e	2	17	17	X	e	5	16	16	P(17)
2726.5488275680573	2727.2927176142925	1.6644950449994462e-53	0.0107443272808594	2180.59461544	5847.2344064	A	X	e	1	33	33	X	e	4	32	32	P(33)
2727.333233145059	2728.0773368789964	1.5249835274872323e-38	0.0283765907274796	2806.5841786	6472.1694114	A	X	e	2	18	18	X	e	5	17	17	P(18)
2728.6165373631657	2729.3609906949328	1.2949044759347459e-54	0.0107150716164893	2235.542826	5899.4040866	A	X	e	1	34	34	X	e	4	33	33	P(34)
2729.0043642850765	2729.7489232687312	1.779296968532785e-39	0.028281963390663	2837.14626	6500.4868386	A	X	e	2	19	19	X	e	5	18	18	P(19)
2730.7035936905872	2731.4486155789264	1.958617280052611e-40	0.0281911032932246	2869.31266	6530.37366	A	X	e	2	20	20	X	e	5	19	19	P(20)
2730.7131790019166	2731.4582035014914	1.0060505955389595e-55	0.0106858526084643	2292.094216	5953.142365	A	X	e	1	35	35	X	e	4	34	34	P(35)
2732.43099834409	2733.176490813072	2.0610737368794899e-41	0.0281033568121167	2903.0827306	6561.82926	A	X	e	2	21	21	X	e	5	20	20	P(21)
2732.8388607590427	2733.5844643382216	7.741868250589554e-57	0.01065664659039	2350.24765984	6008.44814	A	X	e	1	36	36	X	e	4	35	35	P(36)
2733.8769884403205	2734.622874827164	3.1139644838154506e-68	0.107160503748624	6439.3791314	10096.1904936	A	X	e	4	42	42	X	e	7	43	43	R(42)
2733.8826970722357	2734.6285850142303	1.9460198843631593e-69	0.107187833464837	6507.1813336	10163.98506	A	X	e	4	43	43	X	e	7	44	44	R(43)
2733.8988917200586	2734.6447840738156	5.014422372261663e-67	0.107128609970303	6373.1344466	10029.9165114	A	X	e	4	41	41	X	e	7	42	42	R(41)
2733.9160421850916	2734.661939210994	1.2826898310263551e-70	0.107210680667159	6576.53966	10233.298785	A	X	e	4	44	44	X	e	7	45	45	R(44)
2733.9483840148946	2734.6942898513903	7.771637494997476e-66	0.10709206264441	6308.44864	9965.1645066	A	X	e	4	40	40	X	e	7	41	41	R(40)
2733.9770500258364	2734.7229636715547	7.894507995957111e-72	0.107229119841991	6647.452685	10304.1302106	A	X	e	4	45	45	X	e	7	46	46	R(45)
2734.025444096295	2734.7713709255736	1.1468828936235938e-64	0.107050763343175	6245.32304	9901.93584	A	X	e	4	39	39	X	e	7	40	40	R(39)
2734.0657485242973	2734.811686333348	5.1499062620757077e-73	0.107243219178843	6719.9189506	10376.4778464	A	X	e	4	46	46	X	e	7	47	47	R(46)
2734.130052399324	2734.876007726101	1.7317825475811253e-63	0.107004603538881	6183.7589426	9840.23184	A	X	e	4	38	38	X	e	7	39	39	R(38)
2734.18216729864	2734.9281368226098	3.4878606312608236e-74	0.107253041240681	6793.9369664	10450.3401696	A	X	e	4	47	47	X	e	7	48	48	R(47)
2734.186656974013	2734.9326277210653	2.103933704301226e-42	0.0280181926421132	2938.4557914	6594.8529906	A	X	e	2	22	22	X	e	5	21	21	P(22)
2734.262191018464	2735.0081823425776	2.596357488913982e-62	0.106953463265898	6123.7576114	9780.0538026	A	X	e	4	37	37	X	e	7	38	38	R(37)
2734.32633766111	2735.0723464601174	2.0753245160678347e-75	0.107258643553086	6869.5052096	10525.715625	A	X	e	4	48	48	X	e	7	49	49	R(48)
2734.421843703686	2735.1678785205495	3.970627767066248e-61	0.106897209568723	6065.3202776	9721.4029914	A	X	e	4	36	36	X	e	7	37	37	R(36)
2734.4982926240164	2735.244348267175	2.0804307385376308e-76	0.10726007912346	6946.622125	10602.602625	A	X	e	4	49	49	X	e	7	50	50	R(49)
2734.60899585678	2735.355081657831	6.328338317013582e-60	0.106835694695005	6008.44814	9664.2806376	A	X	e	4	35	35	X	e	7	36	36	R(35)
2734.823634527922	2735.5697788010752	9.068223757186802e-59	0.106768753983253	5953.142365	9608.68794	A	X	e	4	34	34	X	e	7	35	35	R(34)
2734.9936930160243	2735.739883616701	5.787655346102289e-58	0.0106274326713995	2410.00199976	6065.3202776	A	X	e	1	37	37	X	e	4	36	36	P(37)
2735.065748412514	2735.811958642604	1.1558264547238534e-57	0.106696203383304	5899.4040866	9554.626065	A	X	e	4	33	33	X	e	7	34	34	R(33)
2735.3353278482455	2736.0816115174803	1.4004819999882145e-56	0.106617836532782	5847.2344064	9502.0961466	A	X	e	4	32	32	X	e	7	33	33	R(32)
2735.632364812426	2736.378729400829	1.7367308274588136e-55	0.10653342129396	5796.6343936	9451.0992864	A	X	e	4	31	31	X	e	7	32	32	R(31)
2735.9568529195444	2736.703305905405	2.149796957750439e-54	0.106442695631081	5747.605085	9401.6365536	A	X	e	4	30	30	X	e	7	31	31	R(30)
2735.970650065256	2736.7171068097523	2.0742624738816313e-43	0.0279351746221384	2975.4311296	6629.4441714	A	X	e	2	23	23	X	e	5	22	22	P(23)
2736.308787419093	2737.0553362794094	2.6627231221205915e-53	0.106345362676788	5700.147485	9353.708985	A	X	e	4	29	29	X	e	7	30	30	R(29)
2736.68816519362	2737.434817404546	3.3385800621570097e-52	0.106241084795242	5654.2625656	9307.317585	A	X	e	4	28	28	X	e	7	29	29	R(28)
2737.094984757042	2737.8417477943317	4.154414158087029e-51	0.106129476395518	5609.9512664	9262.4633256	A	X	e	4	27	27	X	e	7	28	28	R(27)
2737.177788278545	2737.92457387329	4.187142625690587e-59	0.0105981923675168	2471.35604584	6123.7576114	A	X	e	1	38	38	X	e	4	37	37	P(38)
2737.529246253183	2738.2761275926327	4.970393673853198e-50	0.10601009517714	5567.2144946	9219.1471464	A	X	e	4	26	26	X	e	7	27	27	R(26)
2737.78305987001	2738.530010353755	2.0032728748780175e-44	0.0278539414994813	3014.008	6665.6020896	A	X	e	2	24	24	X	e	5	23	23	P(24)
2737.9909514545716	2738.737958572468	5.737482135073513e-49	0.105882431393646	5526.053125	9177.3699546	A	X	e	4	25	25	X	e	7	26	26	R(25)
2738.4801037614707	2739.227244135032	6.37353452977657e-48	0.105745894590076	5486.468	9137.132625	A	X	e	4	24	24	X	e	7	25	25	R(24)
2738.9967082011576	2739.7439893089772	6.895712331046197e-47	0.105599797092675	5448.4599296	9098.436	A	X	e	4	23	23	X	e	7	24	24	R(23)
2739.391261194359	2740.1386497870008	2.8867132925511325e-60	0.0105689092904571	2534.308576	6183.7589426	A	X	e	1	39	39	X	e	4	38	38	P(39)
2739.5407714274384	2740.2882007499284	7.320155152684065e-46	0.105443333283383	5412.0296914	9061.2808896	A	X	e	4	22	22	X	e	7	23	23	R(22)
2739.623970418861	2740.3714224065716	1.8823077498978175e-45	0.0277741916496447	3054.185625	6703.326	A	X	e	2	25	25	X	e	5	24	24	P(25)
2740.112301720411	2740.8598867402457	7.560277179627485e-45	0.105275553347702	5377.1780306	9025.6680714	A	X	e	4	21	21	X	e	7	22	22	R(21)
2740.711308986455	2741.459057189016	7.642045807023987e-44	0.105095329696599	5343.90566	8991.5982906	A	X	e	4	20	20	X	e	7	21	21	R(20)
2741.3378047584924	2742.085723632309	7.55641947024238e-43	0.10490131356088	5312.21326	8959.07226	A	X	e	4	19	19	X	e	7	20	20	R(19)
2741.4934675321665	2742.241428811963	1.7247181855493792e-46	0.0276956713914563	3095.9631946	6742.615125	A	X	e	2	26	26	X	e	5	25	25	P(26)
2741.634228571541	2742.382228197758	1.8922183644432933e-61	0.0105395688836848	2598.858336	6245.32304	A	X	e	1	40	40	X	e	4	39	39	P(40)
2741.991802196451	2742.739899233646	7.234577165551986e-42	0.104691878230214	5282.1014786	8928.09066	A	X	e	4	18	18	X	e	7	19	19	R(18)
2742.2799943828277	2743.028169929974	1.780460758886112e-32	0.0608373590822156	3849.527865	7495.1338816	A	X	e	3	9	9	X	e	6	8	8	P(9)
2742.6733160879985	2743.4215987847306	6.292323099295352e-41	0.104465043883447	5253.5709314	8898.6541386	A	X	e	4	17	17	X	e	7	18	18	R(17)
2743.3823628495056	2744.130838706415	5.278919383894127e-40	0.104218376646695	5226.6222016	8870.7633114	A	X	e	4	16	16	X	e	7	17	17	R(16)
2743.391638831735	2744.1401172156297	1.5461081206799224e-47	0.02761816594775	3139.3398664	6783.4686546	A	X	e	2	27	27	X	e	5	26	26	P(27)
2743.7229131272793	2744.471481757718	5.518488460428054e-33	0.0603862138073494	3865.508865	7509.197665	A	X	e	3	10	10	X	e	6	9	9	P(10)
2743.9068093971628	2744.655428125075	1.2011180613499512e-62	0.0105101581975612	2665.00403944	6308.44864	A	X	e	1	41	41	X	e	4	40	40	P(41)
2744.118960527249	2744.8676370498993	4.217357690840136e-39	0.103948850945585	5201.25584	8844.4187616	A	X	e	4	15	15	X	e	7	16	16	R(15)
2744.8831287988596	2745.6320134981856	3.1813842420053026e-38	0.103652658574788	5177.472365	8819.62104	A	X	e	4	14	14	X	e	7	15	15	R(14)
2745.193912289209	2745.942881652993	1.4047761736825398e-33	0.0600021014586731	3883.0867176	7524.823065	A	X	e	3	11	11	X	e	6	10	10	P(11)
2745.3185737527797	2746.0675770771727	1.3591454998584588e-48	0.0275414923782003	3184.3147656	6825.8857464	A	X	e	2	28	28	X	e	5	27	27	P(28)
2745.674888975014	2746.423989367764	2.247569651208334e-37	0.103324938762166	5155.2722626	8796.370665	A	X	e	4	13	13	X	e	7	14	14	R(13)
2746.209124856371	2746.9583707871416	7.754536143570213e-64	0.0104806656969885	2732.74436776	6373.1344466	A	X	e	1	42	42	X	e	4	41	41	P(42)
2746.494264001358	2747.243587610542	1.464495005847473e-36	0.102959388261788	5134.6559864	8774.6681226	A	X	e	4	12	12	X	e	7	13	13	R(12)
2746.6930553291745	2747.442433093662	3.0215523267118872e-34	0.0596671334650283	3902.2610664	7542.0097576	A	X	e	3	12	12	X	e	6	11	11	P(12)
2747.2743635561737	2748.0238996823505	1.1569098020585472e-49	0.0274654939999195	3230.886985	6869.8655256	A	X	e	2	29	29	X	e	5	28	28	P(29)
2747.3412784606844	2748.0908328160185	8.553101696746827e-36	0.102547684291982	5115.6239576	8754.5138664	A	X	e	4	11	11	X	e	7	12	12	R(11)
2748.2159585753484	2748.965751213703	4.4154176132130135e-35	0.102078606398012	5098.176565	8735.9083176	A	X	e	4	10	10	X	e	7	11	11	R(10)
2748.2204074264464	2748.9702012767707	5.648902530871796e-35	0.0593691478687604	3923.0315226	7560.7573864	A	X	e	3	13	13	X	e	6	12	12	P(13)
2748.541298351902	2749.2911796203375	5.137041796071075e-65	0.0104510810961974	2802.07797024	6439.3791314	A	X	e	1	43	43	X	e	4	42	42	P(43)
2749.118332209919	2749.868370675766	2.0072622831351188e-34	0.101536656522473	5082.314165	8718.851865	A	X	e	4	9	9	X	e	7	10	10	R(9)
2749.259101341	2750.009178155632	9.363232283681392e-51	0.0273900359427896	3279.055585	6915.407085	A	X	e	2	30	30	X	e	5	29	29	P(30)
2749.776035487503	2750.5262531270428	9.444920604499155e-36	0.0590995883882544	3945.397665	7581.0655626	A	X	e	3	14	14	X	e	6	13	13	P(14)
2750.0484288740895	2750.7987207199517	7.689942000999941e-34	0.100899807541726	5068.0370816	8703.344865	A	X	e	4	8	8	X	e	7	9	9	R(8)
2750.903455524003	2751.6539802991706	3.379690592105265e-66	0.0104213952163117	2873.003464	6507.1813336	A	X	e	1	44	44	X	e	4	43	43	P(44)
2751.0062797258147	2751.7568325127118	2.4211001141690356e-33	0.100135662534533	5055.3456064	8689.3876416	A	X	e	4	7	7	X	e	7	8	8	R(7)
2751.2728820574034	2752.023507473052	7.312545870857483e-52	0.0273150015790983	3328.8195936	6962.509485	A	X	e	2	31	31	X	e	5	30	30	P(31)
2751.3600081547943	2752.1106573056463	1.4383759561411668e-36	0.058852261109536	3969.35904	7602.933865	A	X	e	3	15	15	X	e	6	14	14	P(15)
2751.9919175747063	2752.742738872612	6.101860657269001e-33	0.0991945414662787	5044.2399986	8676.9804864	A	X	e	4	6	6	X	e	7	7	7	R(6)
2752.9723958157747	2753.723484219231	2.020443207358363e-37	0.0586225724583254	3994.9151616	7626.36184	A	X	e	3	16	16	X	e	6	15	15	P(16)
2753.295724270812	2754.0469007566467	2.1468815584009607e-67	0.010391599862105	2945.519434	6576.53966	A	X	e	1	45	45	X	e	4	44	44	P(45)
2753.315802519734	2754.0669844753625	5.685720847939926e-53	0.0272402896331875	3380.1780064	7011.1717536	A	X	e	2	32	32	X	e	5	31	31	P(32)
2754.613270612203	2755.3648060292276	2.662089113764281e-38	0.0584070442729573	4022.0655114	7651.3490016	A	X	e	3	17	17	X	e	6	16	16	P(17)
2755.3879614200205	2756.1397078815007	4.484951367370754e-54	0.0271658118246509	3433.1297866	7061.3928864	A	X	e	2	33	33	X	e	5	32	32	P(33)
2755.718234769153	2756.470071205085	1.2978581672753667e-68	0.0103616877149982	3019.62443304	6647.452685	A	X	e	1	46	46	X	e	4	45	45	P(46)
2756.2827064497237	2757.034696661435	3.293145259196662e-39	0.0582029951378191	4050.8095386	7677.8948314	A	X	e	3	18	18	X	e	6	17	17	P(18)
2757.4894593417275	2758.2417783023598	3.5893183918744085e-55	0.0270914909335929	3487.673865	7113.1718466	A	X	e	2	34	34	X	e	5	33	33	P(34)
2757.9807790077207	2758.733231815875	3.820851135684476e-40	0.0580083250679204	4081.14666	7705.9987786	A	X	e	3	19	19	X	e	6	18	18	P(19)
2758.1711194957934	2758.923624157372	7.808305648653376e-70	0.0103316522398532	3095.31698176	6719.9189506	A	X	e	1	47	47	X	e	4	46	46	P(47)
2759.6203987738477	2760.3732982548777	2.8624859686451224e-56	0.0270172592023114	3543.80914	7166.507565	A	X	e	2	35	35	X	e	5	34	34	P(35)
2759.707565749454	2760.4604889769294	4.2058513623503674e-41	0.0578213664441869	4113.07626	7735.66026	A	X	e	3	20	20	X	e	6	19	19	P(20)
2760.6545132491515	2761.4076944486796	4.923049996022275e-71	0.0103014876035281	3172.59556864	6793.9369664	A	X	e	1	48	48	X	e	4	47	47	P(48)
2761.463145932467	2762.2165474237563	4.4615141923554384e-42	0.0576407785772792	4146.5976906	7766.87866	A	X	e	3	21	21	X	e	6	20	20	P(21)
